# spike	reduction-tree-width-interactions
# mode	TreeWidthInteractions
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	f9bac263c0a140f5843667550a0b5373cc7a21c784dbefb79f837bf4fc6c7b29
# load_before	3.14 3.58 3.68
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
8	1280	10240	single-workgroup-tree	160	8	-	160	640	2	30	64	118.000	148.958	159.875	17.881	511.250	580.291	623.833	39.586	6.2421	6.8466	0.9122	measured
8	1280	10240	single-workgroup-tree	256	5	production	256	1024	2	30	64	116.792	149.750	164.000	26.844	438.125	481.917	537.500	39.157	5.1005	5.2725	1.0476	measured
8	1280	10240	single-workgroup-tree	320	4	-	320	1280	2	30	64	93.250	148.792	158.042	21.081	491.500	538.625	587.500	32.175	6.3214	6.1878	0.8453	measured
8	1280	10240	single-workgroup-tree	640	2	-	640	2560	2	30	64	117.708	150.125	161.250	27.944	719.209	799.333	876.792	57.599	9.5476	10.3049	1.3578	measured
8	775	6200	single-workgroup-tree	5	155	-	5	32	2	30	64	147.125	177.500	194.375	31.821	420.500	470.416	515.333	30.630	4.3393	4.6495	0.9913	measured
8	775	6200	single-workgroup-tree	25	31	-	25	112	2	30	64	147.375	172.417	195.083	30.438	343.542	404.000	427.875	27.105	3.1138	3.6759	0.9134	measured
8	775	6200	single-workgroup-tree	31	25	-	31	128	2	30	64	145.625	170.500	190.834	17.385	344.042	394.459	410.958	31.399	3.1495	3.5549	0.7744	measured
8	775	6200	single-workgroup-tree	155	5	production	155	624	2	30	64	147.708	174.750	195.541	25.794	391.875	445.916	526.875	59.412	3.8757	4.3042	1.3525	measured
8	785	6280	single-workgroup-tree	5	157	-	5	32	2	30	64	143.916	153.750	172.084	11.191	456.791	517.416	559.042	36.857	4.9663	5.7725	0.7627	measured
8	785	6280	single-workgroup-tree	157	5	production	157	640	2	30	64	146.500	154.750	168.833	28.875	397.500	419.125	482.833	49.043	3.9841	4.1964	1.2368	measured
8	899	7192	single-workgroup-tree	29	31	-	29	128	2	30	64	139.541	150.458	177.000	93.201	351.125	362.250	378.625	9.034	3.3585	3.3618	1.6228	measured
8	899	7192	single-workgroup-tree	31	29	production	31	128	2	30	64	138.959	148.834	172.959	15.506	350.125	367.958	381.333	28.853	3.3518	3.4782	0.7041	measured
8	1008	8064	single-workgroup-tree	2	504	-	2	16	2	30	64	153.458	180.125	216.167	22.612	2681.041	2861.167	2948.916	92.283	40.1204	42.5562	1.8237	measured
8	1008	8064	single-workgroup-tree	3	336	-	3	16	2	30	64	118.125	146.959	192.416	37.191	768.916	836.667	922.291	51.920	10.3300	10.9477	1.4145	measured
8	1008	8064	single-workgroup-tree	4	252	-	4	16	2	30	64	137.708	160.292	207.125	32.815	1631.708	1803.417	1890.417	78.935	23.7143	26.0813	1.7738	measured
8	1008	8064	single-workgroup-tree	6	168	-	6	32	2	30	64	130.875	154.167	185.166	29.999	1113.583	1310.834	1438.500	112.549	15.5985	18.3598	2.2627	measured
8	1008	8064	single-workgroup-tree	7	144	-	7	32	2	30	64	114.917	143.458	163.416	33.112	425.708	494.166	547.750	46.175	4.9332	5.5668	1.2585	measured
8	1008	8064	single-workgroup-tree	8	126	-	8	32	2	30	64	116.250	140.333	164.250	21.420	533.291	586.833	690.375	51.968	6.6197	7.0873	1.1649	measured
8	1008	8064	single-workgroup-tree	9	112	-	9	48	2	30	64	113.041	144.375	162.750	19.829	510.666	563.750	626.292	54.506	6.3115	6.6567	1.1799	measured
8	1008	8064	single-workgroup-tree	12	84	-	12	48	2	30	64	110.084	148.959	183.083	43.157	730.417	790.834	864.792	43.707	9.8466	10.1885	1.3788	measured
8	1008	8064	single-workgroup-tree	14	72	-	14	64	2	30	64	103.959	147.417	184.167	27.419	645.292	700.375	797.000	62.012	8.5926	8.7771	1.4195	measured
8	1008	8064	single-workgroup-tree	16	63	-	16	64	2	30	64	108.292	141.083	175.875	26.783	553.917	604.584	684.625	45.897	7.0734	7.3572	1.1536	measured
8	1008	8064	single-workgroup-tree	18	56	-	18	80	2	30	64	115.209	150.708	185.959	36.081	362.833	395.333	466.375	41.915	3.9305	3.8829	1.2380	measured
8	1008	8064	single-workgroup-tree	21	48	-	21	96	2	30	64	113.459	150.959	176.750	22.083	529.500	568.834	633.250	41.861	6.6038	6.6329	1.0150	measured
