layer	tensor	position	stage	sha256	l2_norm	max_abs_head	max_abs_lane	max_abs_hex	max_abs
13	k_rope	12	decode	e3688ac6fca44e2ba964261417b7e718d5ae2cb4515266872e000d3196f571c1	61.362121060073626	3	63	0x412ea92b	10.916300773620605
13	k_rope	13	decode	410b7146984fd2080b734350844a8f652747a790003d2c5aca18b3f2b21503bc	60.633368579410956	3	63	0x41327fb6	11.156179428100586
13	k_rope	14	decode	e830e0ccae3fc0e8922554ade3b1f9f3ad1dcbd02a8c04b8c54d3368b05fa0ba	60.860118937676496	3	121	0xc111ddc0	-9.11663818359375
13	k_rope	15	decode	03f23d525f537b3def54d1adec059838493bb7a462181d06920858bef06bdf69	61.73291728829	6	75	0xc130948a	-11.036264419555664
13	k_rope	16	decode	bceab7eacefc238c5d6304c070259cbfbf4d7ba4ab907aed66c66568ea72e9c1	54.46917433402691	0	37	0xc1567e6a	-13.405862808227539
13	k_rope	17	decode	40bf5a12b7a30fb0e91d9d86016775440da974373dc44e575bf078853e814d94	62.34720287405944	7	123	0x411225b5	9.13420581817627
13	v_heads	0	prefill	dfa5f3cb22bd6da41201de7720e5f160dc4571fbe7f8e63f1ffaa02fadcac451	5.82236524332757	4	10	0xbfd97829	-1.6989794969558716
13	v_heads	1	prefill	ed2c0e46742f0c43ced06713fff5db7cb49176c215951663036bc1b047f5563a	22.999048772646667	3	62	0xc0633cf5	-3.55059552192688
13	v_heads	2	prefill	fe37eba799c5badf982d2f479b6e151d16bda2c13d9e181015243fe1f98e6fde	34.50661520919477	3	76	0x4088250f	4.254523754119873
13	v_heads	3	prefill	c461d03dc71934dab2c5748ea6d30d1159598da51e78898bbe4b885d70338fec	36.17991864720669	3	124	0x40b2f19b	5.5919928550720215
13	v_heads	4	prefill	8df552181cc04fc4aa7153b772804298472ed0ee3faf94b449f31d0c0a58432a	31.683071181807804	3	124	0x40a882e6	5.265978813171387
13	v_heads	5	prefill	d2d78e83dffa1752963510456c920d46696792435d9bba715bfd0e5a1876b952	38.09603758291008	3	110	0xc0ad61c0	-5.418182373046875
13	v_heads	6	prefill	8421ff68bd90230f89812b4ad2bb43d1cb333eabe77c2cc6c5c209350e33c5ce	34.3901697187359	3	124	0x40873351	4.2250142097473145
13	v_heads	7	prefill	16202b62fbef3a8d4ed29002761f90fe4b09649a951bb93d438ee1faab956297	33.4401715429919	3	124	0x409e36a4	4.944169998168945
13	v_heads	8	prefill	f5e49db6e52b95a41141b77d3de6f1c191abf805a4826c6e15271db303e74b3b	30.918559609624488	3	124	0x40c1f371	6.060966968536377
13	v_heads	9	prefill	0d6d9dd2b6f9c82c257915cdd71cb6d79eb0096db9c9278e14a5ae52b70ff62b	27.08396728254244	3	124	0x40a9041f	5.281753063201904
13	v_heads	10	decode	8e40e48519444a3716497ab62768c143394bb09e7e5e798ac0d47072f4b41d33	164.38660693998364	2	42	0xc1c80895	-25.00419044494629
13	v_heads	11	decode	31fc19075666be5033f3eeffa4d458639760a9531512634a12dc9a5300e1dfc0	30.398376444859387	3	124	0x40871644	4.221467971801758
13	v_heads	12	decode	0b31e3df3af1174c99fc3675af5cab2feb89bd538e69e61648b405d38116085e	33.891931266079744	3	6	0x40950b3a	4.657620429992676
13	v_heads	13	decode	b928252da2fd13e57909b8f2e46db7b91f09f7875dc65f3a49718ea0d970000d	29.696324801290746	3	124	0x40ef823e	7.484648704528809
13	v_heads	14	decode	0ca2cbe42f9475c4ace39bbbd6b5f02b92a5d6fc8ec2789e4dfa8e76c39876be	30.65088860891822	3	124	0x40a3e6eb	5.121938228607178
13	v_heads	15	decode	376bfe1bc8b4df1694a1e6fd86d92948c22395ef9c07441d2cf0422ece3aaeb9	33.12058005772162	3	110	0xc0b72a00	-5.723876953125
13	v_heads	16	decode	c25f6659acd98303cf1bcac413b08ccfe73245e9b41726569b841e8d3fbb55d2	197.440372231882	2	42	0xc1e88659	-29.06559944152832
13	v_heads	17	decode	c802c0656fe6e6d5e80df25f8a6bc6f8da655c28a0aef4bd7c69978f51419a3d	32.53309703338737	3	110	0xc0bb6d5e	-5.857100486755371
14	k_rope	0	prefill	cd474bff4862f66304606bd1b9519b662f512b2694462acda4f5a343f2b110cf	65.20353930323442	7	127	0x41c68a49	24.817522048950195
14	k_rope	1	prefill	2d046cc612bee391b60dd6454651e0d41db5b3829e1b6130425e9afbe0a52131	87.60673452654966	1	46	0x41f8c246	31.094860076904297
14	k_rope	2	prefill	b7de2148bbcc2a7f7e01c150aeec291953f4ab501596e0ec89ac95e63d575b26	75.26831950228944	0	46	0x41bd16a1	23.636049270629883
14	k_rope	3	prefill	b5ad41b6d5d0090fa1c33e257665e3cb139197d8d8dfc74f6890a76fcb22097c	75.84938646347292	0	46	0x41d874db	27.057058334350586
14	k_rope	4	prefill	3d7bbf80b81c6f7a0f93eed6aebebd1da25608134eb960e2deb99e13f9ef7dac	84.18356482538333	1	46	0x41ea8fd8	29.320236206054688
14	k_rope	5	prefill	8f17f0e6d43ad6ff441f0d18291f9c6dcff0d16e867ef1583f8a1e66522ad639	81.61185224158359	1	46	0x41db0d82	27.381595611572266
14	k_rope	6	prefill	26e00c028b42418d13ece3ba030867e69d246a1069189c2024cab954e6a8a473	85.32334798780988	6	46	0xc1e49245	-28.571420669555664
14	k_rope	7	prefill	a4ca6e6ee5166953c2749c601a5c08257ec8a377be95382a24fda86c794c8411	82.07649783076775	0	46	0x41d7a9e1	26.957948684692383
14	k_rope	8	prefill	20b79e1c9e6a6d5e6f235b13cf89a7dbc29f5b49f63e0c0bcab84cf6d33a052f	79.64779907664872	0	46	0x41dd8ed2	27.69473648071289
14	k_rope	9	prefill	7a8dd9360e1709a74d7a81a2a06a67f231c3d39ac72dbc1b2ba081e56c153615	73.41036335733206	0	46	0x41a80088	21.000259399414062
14	k_rope	10	decode	4abb40cb1f46e7e9c433e31cd6413beeee82571b32a49a0e5922c5872aa7a8e6	51.72238900593996	7	63	0x41826e4e	16.30385971069336
14	k_rope	11	decode	ce63d51e259dedddbeeea3f2528e11b0cb7daf9347d8c96d6db082e0fa44ad1e	79.19450664238572	5	46	0x41c7d369	24.978227615356445
14	k_rope	12	decode	f1fb5afa3c9f04392059ccfda0b651c8bc15ea89e109cc2756d05662afe8af22	78.44617559328745	5	46	0x41c5bbff	24.716794967651367
14	k_rope	13	decode	c78f2775c4a6dbb38a8834c2907363ffd21f81a5b77c405feb6c1c9131649877	81.06614734047874	5	46	0x41dbad47	27.45960807800293
14	k_rope	14	decode	154523a1e54297a5323ec75ef85a0848edb80dfccdc2bf7223f8190697a8a02c	79.31468804618606	5	46	0x41b9298e	23.14529037475586
14	k_rope	15	decode	cc3bb61a49006783bcf18fa4d299abb43c3713662e35b4febaa33193162ed9b0	77.93410175459233	6	46	0xc1b54a81	-22.661378860473633
14	k_rope	16	decode	85bce4a2f09c081cee6d348064f8ef0703d27c1011c07ffcbe1f9bfd425ec135	51.03257661278462	7	63	0x418396c8	16.448623657226562
14	k_rope	17	decode	2de0d788a33e04b97b9794b72c5a0967d312cc23a1a4a1fc50aab8313d065bc2	82.88170566560817	5	46	0x41cd6f8b	25.67946434020996
14	v_heads	0	prefill	d98da3344129d7aa4414fb619a0cc8a0c50baab89251dce58fe8c8aeddad9f4e	5.5143840418599135	6	123	0x3fc38c60	1.5277214050292969
14	v_heads	1	prefill	9440e42f503095615ad87e55414ef38d4ded4a4bb5d206ce692de2a4b74c0eac	24.9609268612467	5	9	0x40a01c14	5.003427505493164
14	v_heads	2	prefill	9df6eba3130061972d0ee29ff0be69e80168a495f8ff63a0bc0702f617d49ff3	32.322579872233746	5	9	0x407bc3e7	3.9338319301605225
14	v_heads	3	prefill	30be19a88b0ddea37d2117e5cf1c4dc60001d977e0005c3e7bc900a8f92fddae	34.64077460766629	0	34	0x409c6a80	4.88800048828125
14	v_heads	4	prefill	c7e09260bd57ad3688e267d47c0fe6f2a35a96545ac37708a678211a3bf89ac6	31.931168536471304	2	9	0x406bbcd7	3.683400869369507
14	v_heads	5	prefill	380a3c2a930bb3f34abc8ac06463a30933c36cf11f6f4b97d99e979a2a1ca37d	37.85087949555017	0	34	0x407d239d	3.955298662185669
14	v_heads	6	prefill	8b508d58f1134ba91dc7e31a4e2d539044aba97a28cf5c6156974ca25d94074e	35.39197681459975	0	34	0x40614cc6	3.520310878753662
14	v_heads	7	prefill	e576ea21fb66e01ce3d4197d57660fe06b3165e88909543a2709fb0404e6e447	35.48756494021972	4	67	0x4096f09a	4.716870307922363
14	v_heads	8	prefill	08dca2018a9dd7b2f6b54afc15f8750048609546840742bd8630388ead90dd38	34.12082453940866	4	80	0xc0a25127	-5.07240629196167
14	v_heads	9	prefill	bad5a911bc11095eae11bbcfb4c8653875635745097f35b415b74a8ba6287987	26.48561760580647	5	9	0x40911004	4.533205032348633
14	v_heads	10	decode	3f340831fee577dcbd6ced60ea590a8278d1ebc500b902a1ff1fc1d0022b5bd7	165.90451448098977	0	118	0xc1ebf01f	-29.492246627807617
14	v_heads	11	decode	b5b64cfc48fbd04931b9d677dc45ac46dec7d53ecbc196bd8afb2a7a4fd4539f	32.560183328308476	7	76	0xc0bc60cc	-5.886816024780273
14	v_heads	12	decode	4dcdd045bafc0aac4fbdfc20a184ec3de5ccf87b6e359af2fe6a848bb80285e7	35.65533177899531	7	76	0xc0c44f15	-6.134653568267822
14	v_heads	13	decode	c48222342ccd41e49bc74b613d5210d979b3677437410af7e0166dd29dd915a0	27.817399216494344	7	76	0xc0a14eac	-5.040853500366211
14	v_heads	14	decode	2972d51bd623adf2bf0247dd11dc3f90397ce9fcf0b58d70f193761662af9f20	30.825705895634965	3	70	0x406ce9c0	3.7017669677734375
14	v_heads	15	decode	7a9919b882ffcc53bb99f3788ce7a90e2171f9f7dc5d6034680c24bb8766186c	31.734596205169606	3	70	0x40876fb1	4.232384204864502
14	v_heads	16	decode	9ddae868058e97cc45eb6cd99a3cc84c3955e3945820fee54afa1a4eb3ece8b2	201.07480252653443	0	118	0xc2100ff3	-36.01557540893555
14	v_heads	17	decode	98ee303408d276a1ed14ea5f969173838960b8cca26a15334dfddd97e0aaf58b	34.26438818560011	4	112	0x40b81744	5.752840042114258
15	k_rope	0	prefill	e029d0a425d5c440b4987474d023ae0e2924c547fffc889398adc903ddbe987f	56.04028792229429	3	124	0x41987d77	19.061262130737305
15	k_rope	1	prefill	0eb36bba803177eab1cebf1bae2acffae1580f66e53be85ce090f9067cadd56a	173.95487754710777	2	113	0xc278b227	-62.17397689819336
15	k_rope	2	prefill	64e9b3528a39b2323e143910f54fe8f720065061e2d362d12b73b9c6204d811b	166.80782845739543	7	113	0x427e441d	63.5665168762207
15	k_rope	3	prefill	86520a184e50df24fd36d0b5219bc74cdf732101647898cd9e8268ff39912ad4	168.49429488354062	2	113	0xc283dedc	-65.93527221679688
15	k_rope	4	prefill	e9e80b7f93e08f2b09262af04812bc5e1231eda0a4916566578cf82ab3389dcd	174.38048066621997	7	113	0x428b587f	69.67284393310547
15	k_rope	5	prefill	9da93cb2ffbef70cbb1083e3b3d0e00a6ed9c6eddd95116807466b2d6d2fc1ea	161.4090865462775	7	113	0x4272c16c	60.68888854980469
15	k_rope	6	prefill	5c17f2dbaf2520dcc4db34a7364f4102042d5474e42f834fb9149334f8f81018	170.50778904776627	7	113	0x4268b3dd	58.1756477355957
15	k_rope	7	prefill	4e88580bc3fdcd04e34d2a918d65331deb888a1111214e383a5abe69dafbabcb	176.23026906215668	7	113	0x426fd283	59.9555778503418
15	k_rope	8	prefill	82963e6272c0e485b64b91b249297c4270d28079dc954956ce2b3206f2a0455b	162.8608477339489	7	113	0x42826901	65.20508575439453
15	k_rope	9	prefill	b709bbb0b49770f5fd92294d3bdaefd2677a056113d5883df6020c947935c763	142.94776526011742	0	113	0xc243c75c	-48.94468688964844
15	k_rope	10	decode	8d6e57f5662e94f2b2343761e7361ce794d772c6420990cdc3f938a0969cdc2a	157.65739694889754	0	113	0xc25eba7c	-55.68211364746094
15	k_rope	11	decode	ae593a86bddd3f0ff543b7e5c4bc5e725344b626ec62cb1204ea358ac059375a	168.8882228541735	2	113	0xc26f12f4	-59.76850891113281
15	k_rope	12	decode	16d6631bca5dc2ca753beb7388f2faf73468f743b601eb6ffa84f4cb376d579a	176.57697578217395	2	113	0xc278f806	-62.242210388183594
15	k_rope	13	decode	d03860d2b63eeda78b114d8101ce36f72a23602d0edef227c6196fae244ee7d1	174.19477817980422	0	113	0xc27b69cf	-62.853328704833984
15	k_rope	14	decode	13d87f09fd35008bc79ca619b7c073fcf8ec02e5340737f0e548f6bc4e379874	171.65156543543546	0	113	0xc27370ea	-60.860267639160156
15	k_rope	15	decode	b97db3ba994fffa98978774b56b20cd52430bb1c7d3dcc2c74bedb4a05074d24	172.4165581709928	7	113	0x427a00f7	62.50094223022461
15	k_rope	16	decode	22d189ae2132d06149ee18a8ad9fe96ef13214a16fb5161e838641bbc24d1981	172.06709856256202	7	113	0x42744d85	61.07570266723633
15	k_rope	17	decode	252a879fa14d547943c56c411393f32e2daf9e076eda8d24646a030df40fe72f	185.74695272881968	7	113	0x4277df9e	61.96837615966797
15	v_heads	0	prefill	a90d96185605da547e9dfc0f53a223893bacb9627e594a08bb900e662bc676a7	6.61398000681777	5	103	0xbff8c96f	-1.9436472654342651
15	v_heads	1	prefill	4ad7e1b774fc41e4e1ea65c3451521095d511a073195f0aa2ed3b5b4715445cb	39.59322188968079	4	59	0x4122f7c2	10.185487747192383
15	v_heads	2	prefill	66bf09e2a55a4a2236091cb8ce570ace56c0c2531e69279e7fdc36d2e565b956	41.852234155224295	4	59	0x40c60875	6.18853235244751
15	v_heads	3	prefill	282ae3909c478b90a947debab7494ef7a447ac5fddf12bae8dc0cb8e40d4b8f4	44.58557628520836	2	58	0x40c1c2ed	6.055044651031494
15	v_heads	4	prefill	58b5cd07884d01539c7581ce3c1910c95c28afe5857928c25a5cb39ddcb3164a	42.37638806277749	1	123	0xc0cf4557	-6.477214336395264
15	v_heads	5	prefill	d542f93c99800c49c6ea439c2c085fb8bd1614dc57c4ee85fa5a6510472b5d32	52.16117990589899	3	116	0xc0bb8c4f	-5.860877513885498
15	v_heads	6	prefill	4b4119387a768c4f7b60a4a9fd50a400266407b535c3e4f4f17886d8755d4a35	43.947949056111504	3	77	0x4092b97c	4.585142135620117
15	v_heads	7	prefill	474d2942dc09e25e7e4053bb87e0e2bf8d588bf5483d8c246e70c95ed7284bdc	44.550219732744885	6	38	0x40bc4d0c	5.884405136108398
15	v_heads	8	prefill	70ba0f88e2cc770df5ef7d06aece812a1cd8962a71abf32b37622b8d05b276e8	43.71684265074202	4	27	0xc0e2bd19	-7.085583209991455
15	v_heads	9	prefill	f7a689a9da103ffc2d5f2a7b7272e79016f7886afce9705919cc5fe80d6b9a9a	36.19873573271408	4	59	0x4104ac10	8.292007446289062
15	v_heads	10	decode	005a46309f0ff9734eab70d444044ce0987efc096c184e7b70ec39104488dec0	33.665497177167296	4	59	0x40b38931	5.610496997833252
15	v_heads	11	decode	4d1d155862328c6c675076d4c76604da1386aa8430257121b3a7191b1d88d228	45.37390835748804	5	115	0xc0bd9c9b	-5.9253668785095215
15	v_heads	12	decode	37beafc67631aee5f720729768f351712565a5e12abe5c250ad7a49ae08fa8fa	43.9635923366942	1	57	0xc0baf4f7	-5.842402935028076
15	v_heads	13	decode	790b4a00ff879d62e36c32680b193ae0c6b72cf9d87c50a8c147c7f0d1c864b4	39.68540033835776	3	120	0xc0ad0fc0	-5.408172607421875
15	v_heads	14	decode	210cc7b5413231fbeea7456df7f0bb43ae743db1c6f8f0ba3b7b06cc367e4fd4	43.481975323627154	3	120	0xc102c087	-8.172003746032715
15	v_heads	15	decode	0ea37f4641fa9f78106834be75461f5c0996c7ac44c5624d2b2b09795a3b7d23	42.343155612874725	3	120	0xc0c35b56	-6.1048994064331055
15	v_heads	16	decode	791efefebf171a39cdb8e911f09d8fbccf131d385d230bda444b159e3ed7acc7	38.269824930707365	3	120	0xc0b6f0ce	-5.71689510345459
15	v_heads	17	decode	e59506f4f472c6635a632b46cf7c729b14de406c533228eabbc0398b26de4ef8	43.49050411834113	6	38	0x40bdf07a	5.935605049133301
16	k_rope	0	prefill	b4d9cddba634cd8d2e716b46d7d7f40de15d45c5b1aeb66df365f1bf15118db3	79.4211463615332	7	60	0xc21bf8fe	-38.99315643310547
16	k_rope	1	prefill	6683e1a2eee21caae6c15fc68573f464cc0a721ccad435fb9b68b01ed8c0178f	76.35360154224263	6	110	0x416ec3aa	14.922769546508789
16	k_rope	2	prefill	e6ea661ed222e3274593a14f4772da16cc0ef19eeee03efd5f0961086315c20b	77.71003930862723	7	123	0xc174a0a6	-15.289220809936523
16	k_rope	3	prefill	522440d63b0cbbfb737353f786cfcd8a974fb059bbcc7240fdfb9620283d9198	75.29958695793759	7	127	0xc18a865d	-17.31560707092285
16	k_rope	4	prefill	c8e4c191da7156ea932977e671d300db39b9e389aea75388c7e3442379e8ded9	77.17330631655074	5	110	0x41742989	15.260140419006348
16	k_rope	5	prefill	041db644f2826052d4d60bea93b22318ef34c0a3a03e0841bda8b0c786f8a83d	74.80056297869204	5	110	0x4184887c	16.56664276123047
16	k_rope	6	prefill	84af25159de2353e4b5f446ee71f61a7d7f3b0bbfffbfb9264cc99edebef8cfe	73.81400934938557	1	110	0xc17ee677	-15.931265830993652
16	k_rope	7	prefill	be74483fcf08305f65bd9d8983b42a7e50519a236998764ebf27213c55c3e415	76.79062284213026	7	62	0x416ca734	14.790821075439453
16	k_rope	8	prefill	f01d67ed525c2a37146e6f25b52860d449ad756b280154e637a32a0994825a08	76.7078648988213	1	110	0xc1879b3b	-16.950796127319336
16	k_rope	9	prefill	47e9d3a956d8289f90d24a8d886a6a20eefbf428133747e574be785896ea772d	72.71249608433149	2	110	0xc14e4241	-12.891175270080566
16	k_rope	10	decode	8ed2eeeaac75bdb9a7d0739143c509d0ee7d6a86bf470c4350584d0b94a7a866	73.20820157345848	0	110	0xc1489284	-12.535770416259766
16	k_rope	11	decode	d82b18a404100e78e1e9e2efb05b9899b5fd6769f08a729491665aa65fb3acfa	76.2735063532345	2	110	0xc16cadc1	-14.792420387268066
16	k_rope	12	decode	49e7400f5265f6e7d1b812312e78a0cfe7cbcb80bcc3ba29b594bc5a0e071e70	77.31234628881231	7	123	0xc16c4728	-14.767372131347656
16	k_rope	13	decode	02c43f14f990b536f59cee0933df91071ef59b61342bafcbffa041b368ba2349	77.61097132220091	2	110	0xc15ea505	-13.915287971496582
16	k_rope	14	decode	ce908961f5b0286d12b6915e5a72128ed5a242c1f0e16d1848708c1e54de6f65	78.37491117624364	2	110	0xc185c07a	-16.718982696533203
16	k_rope	15	decode	c9a29de2c6717dd123c79c5d193797bcab162095912dd869cf16a82ef57b7987	74.57164833759632	7	123	0xc15c615f	-13.773772239685059
16	k_rope	16	decode	afdca35205f10a5272d1827102cf549c0d40ccfeb21aacf70325d2757ae4f1bc	74.16969044307199	3	123	0x415c5c50	13.772537231445312
16	k_rope	17	decode	b7acea3eabe8dcdae9b0297c4e1f819cbb945ca4ec85a435f83b9991666c9d8d	77.65898871256653	7	62	0x416468c4	14.275577545166016
16	v_heads	0	prefill	281f1c68602350a70fb11cfc363d9ed9ed380572e0b7945801463f4afecf678b	8.555593809931116	0	114	0x400fd180	2.247161865234375
16	v_heads	1	prefill	641c049c1561dae29c44e0d81b5a5a682b4428ba6497ab0f271a3b169cc4c692	44.394032833269286	7	58	0xc0fafdcd	-7.843481540679932
16	v_heads	2	prefill	45266adbcb575bdabf20f4dd42319130eabfd58af3e013e1fcda1cb906d683a7	45.665603709670975	7	31	0x40df1dcb	6.972386837005615
16	v_heads	3	prefill	8168f30d55452ca8ef24d4ebb8daa50103359ea6a0cb028a222ff5c8132b8930	47.71119619308341	6	75	0x40dbc516	6.8678083419799805
16	v_heads	4	prefill	2ebddb26ff2552cbef0c0e90c5e32a93ce689dfc6d671da76acc53447fa14b04	45.36468704774762	3	36	0x40b558e8	5.667102813720703
16	v_heads	5	prefill	9d4a679d7a4cd17db24460c21db234b4c733da017ae5f5924cf9a16a8c2c8cd2	53.020782222676	1	66	0x40eb03c3	7.34420919418335
16	v_heads	6	prefill	9ee9ddd7c611d9663f64f807bc8a93ed0f2a8bfb97e9873a2cdd3a0c0eaeb364	49.302083113934856	1	64	0x40c5a583	6.176454067230225
16	v_heads	7	prefill	11305f42b43ca36c03f8e65fceddb0bd367f779dec51559b77c554d2c97cf706	46.04711562871628	1	65	0x40afe6cb	5.496922969818115
16	v_heads	8	prefill	bb5c1847d2a6a31907c19b7532edbbe000cfc37145514483ffc4b9fa13e733e5	45.741310283403436	6	66	0xc0fc2e88	-7.880680084228516
16	v_heads	9	prefill	d44b7f1f324a7e67e882c9e1485b930f6a142de103229a523569a22660a16899	42.70874997993586	0	39	0xc0d42162	-6.629075050354004
16	v_heads	10	decode	74620f0328a8ded7bbaf9d907cabed05bceccbb406e8e2cd88d5932dc0c2e998	37.46237925021031	7	58	0xc0f71b28	-7.722064971923828
16	v_heads	11	decode	ba3731a22c2962f1ac1ef476f774a8b3cd6fac22e19406b5317241ac0ded13fc	46.36237729936782	1	65	0x40ef79f7	7.483638286590576
16	v_heads	12	decode	186e5533ef81a0de1e6485324544a1b8798f5dd5d82e209614b53eaf765b4f70	48.46030708516658	7	31	0x41111895	9.068501472473145
16	v_heads	13	decode	6a7abb644e078fbf1355be5ce6472fc8287d4124f6458259a27c232c26b08dd2	44.4408237664357	7	31	0x411c617e	9.773801803588867
16	v_heads	14	decode	1269c199f4edf4ff86d4394e06b3b3b5413b80e62ad69cdf45603b531cef5116	45.394045023992334	7	31	0x40bee6d5	5.965677738189697
16	v_heads	15	decode	83386403d5cd87d7f5ae552d138e4539f125288785f2793bb38a427962ae026c	45.184699995253716	7	31	0x40be9f54	5.956949234008789
16	v_heads	16	decode	dbe50c2f7018882782ad952bdd0a3e429f51ae97f0b11653399480f77fcc95ad	44.7884660528523	6	22	0xc0c2d0d9	-6.08799409866333
16	v_heads	17	decode	5f447a7ec9c4ae8bd85987a09dd13a57a998fb2259fd060806c4abe2cbf08c6c	46.25491615830737	7	31	0x40bae0f9	5.839962482452393
17	k_rope	0	prefill	5c265cc1bd1a207789fd3a30b19b12a2f32adeaca58d30de803c0c7fb67d065c	65.98402803838404	3	120	0xc1cd18ef	-25.637174606323242
17	k_rope	1	prefill	db875e058ec41360a78d3fda994d70f23ad197dfbb3fdae4cdc8f71ebee53b05	99.28701142036014	0	113	0xc208e0a7	-34.21938705444336
17	k_rope	2	prefill	66fe5be1ef6847de8910be6c3b1c799aadd2609ef6b599106a9ee2e4c2d4fa17	100.0471640173995	3	113	0x42099b00	34.4013671875
17	k_rope	3	prefill	a1ab070b4e75ab137ca919f360d1937d85b41d27a08bfbde7a1a86dbfdbae56d	109.2336093105402	3	113	0x42154f1c	37.32725524902344
17	k_rope	4	prefill	e7e7fdec33111aa54385f5d7f55806dbf57b5231173c79727247903d3167d218	106.61075791478176	3	113	0x4215f6f7	37.49117660522461
17	k_rope	5	prefill	e52876fc23732d5c21b7fe7bc7241b6c683c54493909877890240bf5696aae80	98.58177570350122	3	113	0x42086eb6	34.108116149902344
17	k_rope	6	prefill	e15b9601257bab1880bb4b564047f0632cd8fb6115c28fddcbc4cfbb56923069	98.47211785115273	3	113	0x4206088a	33.508338928222656
17	k_rope	7	prefill	939e22c4aa5ade34f879d6b2b479f1531b6b29272e8844ea1983f09e2825a324	103.86719498202139	3	113	0x420b9bd3	34.90217208862305
17	k_rope	8	prefill	958fbfc32ccf73ff589d85f9b215462f6918975ff5f2ae80e503df32ea25d89f	97.67341212804257	0	113	0xc2021b0c	-32.52641296386719
17	k_rope	9	prefill	1e6147c7eaa3e9ea01d9ace0208b9e1f40a55cd58836f24531066cee6c6652b5	88.07050118256774	7	113	0x41e5ea62	28.739444732666016
17	k_rope	10	decode	195e0070a6c0dc2715a1dcf5edd85938bdc73f1b34edbd5d222cc157e501ef71	96.66329894535754	0	113	0xc21555d3	-37.33381271362305
17	k_rope	11	decode	c26608a858ac103039d945eca1b2c8851ac3040222f19f84d7d0fe8567b06437	106.8605684720125	0	113	0xc214a18c	-37.15776062011719
17	k_rope	12	decode	c0b654f5ea0cf053a0a866c25d68005b7993ac93455c19d77944f58c337e2ae6	109.68453494226922	7	113	0x4212815a	36.626319885253906
17	k_rope	13	decode	ec89153d80d4ca20555365f2f39bc0381d2242e8fcfdbf0a2a2cd1f05a950912	114.30158482588573	0	113	0xc22efbf5	-43.74605178833008
17	k_rope	14	decode	09fff81b8ee3092502b5e30bf4096ce30de9b8c4b59787861ae6bfdf8821264c	114.96090540696497	3	113	0x42242afa	41.041969299316406
17	k_rope	15	decode	fd69080250ca3dd92bf26f90c4c117786d9d556d896255cf367178da8cdd1aaf	104.43861915225018	3	113	0x421b0994	38.75935363769531
17	k_rope	16	decode	83081d60667222b4698fce355cfa16d0ece6feedc883a6aab62914ee3a3c834e	105.36771329476984	3	113	0x42237255	40.86165237426758
17	k_rope	17	decode	a0275689d222a5f5dedae754876d1c2b8188ed55b8b6b1014bbbc880209dc19b	117.27845342405898	3	113	0x42248ac4	41.13551330566406
17	v_heads	0	prefill	8461cb142b0413c157e63e85da2225ac18331b7fe2ada9f6f4970d6109305e65	13.33344684627685	7	102	0x40930fc0	4.595672607421875
17	v_heads	1	prefill	03f83a5ad34045786f839537266c92dc30217cd34584f21e6dfd5e450d7da106	59.32040260221243	2	41	0x41359458	11.348716735839844
17	v_heads	2	prefill	421f592f60a96efdb285c55461ae9673d4ce50c68982504940ae25d298fb19e9	67.55485151903187	1	91	0xc13a6ce5	-11.651585578918457
17	v_heads	3	prefill	b5e61fe6b0ef83708138e7f712ca8b592407362678ba2a628d806636d1f5a1a3	71.80748748484349	1	91	0xc13abe15	-11.671406745910645
17	v_heads	4	prefill	9741c4b3ef98df2b58fded0b94eb88ae1213812cf21ad866d9efc8a65b179d5c	71.98565808877362	1	78	0x414342c8	12.203804016113281
17	v_heads	5	prefill	e6a3ff88af16f9a425e6cac2ae6263d87302fe77e007dbe7b7c4eac143d7be66	79.28337867860463	6	2	0x412fb707	10.982184410095215
17	v_heads	6	prefill	63b537e4189b5a96381399c7ce6e8cf04a70c5e2f16b4358e7418d2241b3b3e1	77.13511740448348	2	41	0x41013307	8.074957847595215
17	v_heads	7	prefill	11c46d4b1ccf2c06c28c5b6d5534cfdcf848067e31b940e908d7d8ac6e769009	73.34236466996131	1	109	0x411eeb45	9.932438850402832
17	v_heads	8	prefill	d6a3a252c3ed10e4a228eb1ebc192a36411902d1d8fd0b79130597522826b735	71.15964061907027	1	91	0xc14fd3b7	-12.989188194274902
17	v_heads	9	prefill	a5b6cc132262b7da8196a4f4e46e919f2ec76dee8873baaf224b49d94dae20d2	67.09791595661443	2	41	0x412d8550	10.845046997070312
17	v_heads	10	decode	3b4271c628b1bae4f89898c3443526c53ddead16e706188d0f10152480be75c6	53.33399776684623	3	26	0x40d5d480	6.68218994140625
17	v_heads	11	decode	a8bcbb451176b810ed74db7943b97f7eef19fa3a41d90bc65c4868246eff656d	71.73485228625636	2	66	0x41283e07	10.515143394470215
17	v_heads	12	decode	4694c94ae460a5e0e777058c1e0cf15f2fef542446435c601d24e2086cfd8e58	72.38595368815147	1	91	0xc14ed64b	-12.92731761932373
17	v_heads	13	decode	299c308bbe51099a2f9311eec8dcf003e8dca1e987b6b893707d912978c851fa	66.19097933711782	1	66	0xc12c6b80	-10.7762451171875
17	v_heads	14	decode	fcfa730c6080f8803f1f0a919e86389072b6ed4fb39bf0af338ba80468151803	70.11212369212592	2	66	0x414d748c	12.840953826904297
