layer	position	stage	sha256	l2_norm	max_abs_lane	max_abs_hex	max_abs
20	5	prefill	f58b89dddd3ec75d9349aa004d502f72eb5a35c607bba136b85da4a3e2beb530	159.10089507798506	35	0x42162a9a	37.541603088378906
20	6	prefill	e1ab81b665c0774f4ca281a9240124779589cdd6d636f937237e9ad927ea9bfb	168.99735622512517	35	0x429db151	78.84632110595703
20	7	prefill	3f28957be14be20c4f693a142554173cec42c3c499fb3668bbdadf6c0ea8bcae	178.69962409666567	35	0x427eff83	63.7495231628418
20	8	prefill	8dbc9911aadf66d8aa3cd2cfc45a22ec777734af0a301009fe76b31e77853ad2	179.76972412208553	35	0x42d3ae72	105.84071350097656
20	9	prefill	c07a7dc1aff38f31d6f9cd8f98162280c8c29b2ed28b7bcab25640353f438aa4	186.92982363945256	35	0x42f6f654	123.48110961914062
20	10	decode	7d376564d6f5e765c7399bfb207703e8d5f4879a29cd84ba6b1ccfc3694b2429	181.06277897575998	35	0x42eb8734	117.76406860351562
20	11	decode	89f3db043b468422d54c3884b388aff44bf8b6e09dc48407b5996c1109cfe1fe	194.6185189140822	35	0x42c0dc1c	96.42990112304688
20	12	decode	2f4f45fc4585e89c6e3cf71dff75f4c501202ac76524fe74671130c2a3f5ba8c	182.80381246977194	35	0x429f3994	79.61245727539062
20	13	decode	d90f7b6836e7e2438674cece22e72e28cccb9fd63ea61446d0977f8c1d004181	197.74313155154664	35	0x42e27659	113.23114776611328
20	14	decode	5967165eb3e6ba153f91b95cd62cbacc27d9e97a3050b8056efe691bec9c9751	199.50670381115742	35	0x42cba987	101.83110809326172
20	15	decode	4c4a3a7ae58bcac502de6b58045251c63f2fdd207db8b0d7d3d1bd57971832e1	192.6963928168329	35	0x42beccdc	95.40011596679688
20	16	decode	e0a036c33e17275d8b11b3b4f35a9d4ca3523e44db49eaabfa12109dfba4c19e	184.5986401942046	35	0x42d67f42	107.24855041503906
20	17	decode	2d9428ceed5c9fede136c2493d748a961b50b377076257b66e0ce59b61f766e7	186.69721864702453	35	0x42b10735	88.51407623291016
21	0	prefill	cf211a9d951cc5342eae6363d33c0da86ab6b302cd3e3b5a4ed33bb5338bb630	6478.097140306589	35	0x45c8e6e2	6428.8603515625
21	1	prefill	9f0de7499dc91c963d4b0363168a4772158667807e23cdd36da4108f3edaacbe	242.23384833143464	35	0x42da5428	109.16436767578125
21	2	prefill	d34fc6e06914b81d020ba53728ac10afae26df629b8a231469f21e047f0138f5	205.51115229453637	35	0x429b130f	77.53722381591797
21	3	prefill	13274c23e7c0e4fb5716b446c6da89dfb9a51f9cb23dc8a577530692e3f5c9c3	216.4044716853344	35	0x42ca53fc	101.16403198242188
21	4	prefill	3ed7ff7b4f90f4876eee8610db7f5513aed6b55e40ddcdb1f5f88093ace8432e	211.99208190091449	35	0x42bb4ccb	93.64998626708984
21	5	prefill	2d438d201ae45166cf7df15fcd03150ee996434838867173cf33e20fdce26a93	193.76381053258615	35	0x42208227	40.12710189819336
21	6	prefill	294591a880905c74b41e8d5210e1f4af00a8665ac11933132bad26b11e6390b5	209.46184569931802	35	0x42aa0de1	85.02710723876953
21	7	prefill	11785aefb8801fc6b214f4fa8c84d86e865899d840c902d8f619dab4ee281867	212.0588570686933	35	0x42a015c5	80.04251861572266
21	8	prefill	1f7844f021205ece4907aca21382ac8e61beb5cbe3171a31e82d33a0cc70068f	217.80726415578138	35	0x430ba580	139.646484375
21	9	prefill	170b781fbca5518b081908a2bd8d6fef6957e8e0361455f61910bd7c4b4775c8	232.70673421827917	35	0x431cc7e2	156.78079223632812
21	10	decode	749fc2659d5edacffd6ee494d5a12760a6916d189556ac558a3305696b998e4d	230.93710953639084	35	0x43184895	152.2835235595703
21	11	decode	3423597bba606a68b8b6e425e393dba6880b4f3075e726bcee33428a4d957743	249.997615004849	35	0x43034e60	131.30615234375
21	12	decode	9095bfd1bdadcf22eeda8a7edd2bb7e77b396aac87bb0c2ca5e70a625997fc36	230.95877446834072	35	0x42d6a448	107.32086181640625
21	13	decode	e6e618912e219d2e67bd4289cb992f06309ebd7331c344e559bc6f71ad2a3743	250.7533947556544	35	0x430da79c	141.65472412109375
21	14	decode	74c3efd1695d3ea804c793b5b5b0a098322304fceb9aaee68ca460ae1665ad82	252.15712405357303	35	0x42f49c72	122.30555725097656
21	15	decode	e7cff00606a8de9456af03e60b0b2e41d69c76c7c5d805d766f111fc031b810f	232.9341061053422	35	0x42ea5923	117.1740951538086
21	16	decode	ac12784698c817c0407f174deaf4a2258220b596c7c28cf56034a8c0771c994a	236.65056567689282	35	0x4307e24e	135.88400268554688
21	17	decode	4b238cc5e7f630d3e9400042c01bf2566df5cf36b5f28c7bb76dfa2e34eb47d6	233.49504517660873	35	0x42d9eed6	108.96647644042969
22	0	prefill	f79a2fb4913be17194f53e4a6feb0878aa858c8d6f02457914b7e91db18541ff	6483.824230033514	35	0x45c90f74	6433.931640625
22	1	prefill	dc92d227820b856a118e0a843529d1ec61dd130fa3651acf9953cfa8f4f394ef	303.0204227408772	35	0x431c7d58	156.4896240234375
22	2	prefill	3b02ee8e3b746ff1e096a2c16e6a77217e539b4dd9c1614dd6929c5670c1711f	265.45762529672254	35	0x42deef91	111.46790313720703
22	3	prefill	18d104f9106d16757a4ca5204fea3a986418c9024d6989aba38a20e0a6b03a80	260.4786052314506	35	0x43082534	136.14532470703125
22	4	prefill	f18cb25285120072cf88a2f36b58ef41f09582cf4f9fba4760c93aefe554952d	260.727428766035	35	0x42ee328c	119.09872436523438
22	5	prefill	29e29d330ed2a1d73987782148cead6ce6fd923ad332c6ccba93dc00c63a0975	232.2021347720526	35	0x428062e9	64.19318389892578
22	6	prefill	18aa22b8bd962c3dba433340cafc419d1e2f1728f13d74f6364411d49ff79d05	253.4591338382983	35	0x42d2ad76	105.33879089355469
22	7	prefill	a1a57f9b6dde4540c1c5b3a5812663f3d45447645d2e012796d0f593b6c87a7b	254.21461372226554	35	0x42d3f50e	105.97862243652344
22	8	prefill	388a96bfde0490ae61748eeb2a80beb6508bb9f724c5354c6c688b2d34d1e1c0	269.7673523006977	35	0x432fcbef	175.79661560058594
22	9	prefill	ee14ed584c5d27ddf4305db82ab37540e9d4508f2964dc6d2e8cc565a5ac6172	293.67943662494395	35	0x4344affe	196.68746948242188
22	10	decode	0e954259fdf97a9618b9200d865cb63acae5923c8646e09f9a866ace625ce5e0	297.37318378108176	35	0x43429f9a	194.62344360351562
22	11	decode	103f630baa2d7f5157e1453574ea664b28a9dcddf862742a34209aec75b99d7c	308.105500169375	35	0x4330d722	176.84036254882812
22	12	decode	cf537ec05aa070473d1b92eb3b50e0909e0dc7d3dbf8593de6f0f13fb2c79c82	308.8387400135267	35	0x43228360	162.51318359375
22	13	decode	d830ee7db297d73b1b9de7919bb67840c85cba928cd792a55d364d05ebdcf218	326.1608726130989	35	0x434511bc	197.06927490234375
22	14	decode	91396feaf4ac6cca26b24e1b1efad0250b59be9100e0008123571921001e41e8	316.831548651969	35	0x4327eb7e	167.91989135742188
22	15	decode	adfe4a61047957945b059b3dac1f2eab098023e9f7709c36ebe5bf71746e0d4f	290.0333066516187	35	0x43217f00	161.49609375
22	16	decode	dbde5c8cb292ddd133fa48a709d1fe2b62c74ac0dba58eefef2575a4e9911d40	304.09962838661994	35	0x433820ac	184.12762451171875
22	17	decode	f04b0fc83a91478400af0333d6689d03739774ba252de56caef7ee42b15d963c	289.5705224661944	35	0x4317633b	151.3876190185547
23	0	prefill	fc5dff6ca966feef23a0b744ba49eb3f856d024ebfdea816eea1221cc2f04bba	6491.324293248968	35	0x45c94433	6440.52490234375
23	1	prefill	520846a30263b099e34dc2a0e3320f93f487f0294eecd79839adfb4df5c2983c	345.5369927246048	35	0x433d7863	189.4702606201172
23	2	prefill	f81a32e79e3bfa4ce425980d36d0574bb2b5e0bd1d4c11f178bd3b5fd6c3d545	306.5698937782351	35	0x430df0b0	141.940185546875
23	3	prefill	bf2c3c798106b75743cb272155107df14b84b007e88f36bbc72ca14860b3998d	292.38351592798887	35	0x43139bd5	147.6087188720703
23	4	prefill	b60019e90c60e8bd3bff3154dbcf22c769971e71c6f442ae9216aa11c9738557	300.50365949246594	35	0x4303c0fd	131.7538604736328
23	5	prefill	72f0ae6ddc211fc792e24a68d7f8c068829281c0279a71ef39d3c8998c90cf2e	279.23214097862365	35	0x42b3154d	89.5416030883789
23	6	prefill	ca1dfdb6906dd937f51f064d6e7431bf067ee8b0f7a3ddc56aeb649c5720ac01	307.27911559869415	35	0x42f56f6b	122.71761322021484
23	7	prefill	c614c58bf1153aaa007fb426f2b3e12293b482d56fa8d7e4ef51fd81a9301d80	299.68549754016027	35	0x42f96d92	124.71400451660156
23	8	prefill	37d15e6bbc715166031c684fc38d97d0a91c133b680b750c1f470a46ad252e1f	322.6407763464785	35	0x435160dd	209.3783721923828
23	9	prefill	6adc0f5af31d14771d533fc413eff8051839a16dc38e65e69607069460d2d70f	352.78100732545164	35	0x43693c7d	233.2362823486328
23	10	decode	30d092b8e462b4bee5aabdbf4c758e713daddda1217e4331d4a48fe4de1e4a50	359.80420813979816	35	0x436814fe	232.08200073242188
23	11	decode	6104c7559512cec944998440f09355d457d00b212968c81589bdeba72ce4a6a3	356.0837873039084	35	0x434e1800	206.09375
23	12	decode	449f503e07f7fbf7c6cb629c26c17940b850dc58e947f58303a42b749590687c	355.31306161391035	35	0x433f6daa	191.42837524414062
23	13	decode	aeef9949bfa4da8b7970e98003e86119d0b773b32265f297632aa43007528d05	369.8039383622813	35	0x43585bdb	216.3588104248047
23	14	decode	b4c009bcaa624bc0f2347bfa8544a2bbebcd8df5a6f43768b69de2f8750e561a	369.6400578959287	35	0x4348a250	200.634033203125
23	15	decode	78baa4ad26103e0817635421ff1ab6211c6383e3f392a38a58e12564e0bcb3bc	337.66249908579397	35	0x433e2f28	190.1842041015625
23	16	decode	79cd33c638d1a77ea0518ed44f3f69cea9f6f9f5634eb0f188dee178cf175ec3	365.6149290555308	35	0x4359641f	217.39109802246094
23	17	decode	9c1d8fe7d647fd1439b6336abc1d0ffbc6e469377eeb577098c6af9a6b7e2bd0	347.85152139591196	35	0x43346815	180.4065704345703
24	0	prefill	0a7b76e686b97644143b655d05f6490795d8bfc14a11e52df53f75cdb541efe5	6497.077875417011	35	0x45c96456	6444.5419921875
24	1	prefill	611e12e6d857c960e17a16291a21cea6aae4d01bce32adc496f5f865d7b3e20b	417.88869056058013	35	0x436e5e76	238.36898803710938
24	2	prefill	3c17b8e36dfb2d74ed924b72d3fc936a13ee557f76a7a4dcd2be2a51669fb4e6	356.3117525844727	35	0x4325bffc	165.74993896484375
24	3	prefill	5af5573366f4be71ce795c8cdaeef3a2fdb7a71e13f04992899c2b3964c7e81a	365.5335867083172	35	0x43398db0	185.553466796875
24	4	prefill	7a669e1774fc1872fc2920037a81d06181563c34f592f561f921aba46b56988d	358.1836296731989	35	0x43277187	167.44346618652344
24	5	prefill	afb08fbff80e4d0e3428d392c34fb551134f9e34163482339fd68ef9abe212db	337.20919251490136	35	0x42f00b82	120.02247619628906
24	6	prefill	6c1ca62ec08f2f5032de34c8d8a32defd9ccc1315589e0476f48f3d3e650913e	350.3235163851324	35	0x43080e0a	136.05484008789062
24	7	prefill	0934e63fc23e01c4f57920243d1bc2445eab50237e61a976752ad3ec8206b8d9	356.39386719638355	35	0x430cc6da	140.77676391601562
24	8	prefill	accd0d4b4871d1d11d69a8d05a2c59f3a0a6498859b6627a3894cc17ece3ce5f	390.97725279654065	35	0x4379cf94	249.81085205078125
24	9	prefill	ab32f9b443084d436f7c94150879b5b6125fa8f9d3be2438c849489292257bb1	434.25401708277406	35	0x438b96d3	279.1783142089844
24	10	decode	21ec276a581408c70dbe7d8cebf7e3e0470c0e214564aabf9e4ad77527396b7d	460.4206563920203	35	0x43912724	290.3057861328125
24	11	decode	6ec29a9b90ed9097cbf7bbd7862648f5687426c6ce70425c375f3ce01864b68f	439.60436563622636	35	0x437fbe5e	255.74362182617188
24	12	decode	91ad863ab17f7e4deaafca2b1a17d6f7934515bb5a6ae4129a65f5444ab83066	443.6581426332183	35	0x436fcab8	239.7918701171875
24	13	decode	37d705bf4a11dbf8d47269ff35d283edf39e975d75ec1555854fcc9d74b611f1	477.9267208080155	35	0x4387a5ba	271.29473876953125
24	14	decode	ec37ced035274a4e1c822eac54276723a93889ec290388a13ba0822d46c664e4	456.32272791546427	35	0x437ba7bc	251.65521240234375
24	15	decode	f170a2b70e4c700a6b98fa322ea332291075dbf916f16b6a03619a9d114b491d	426.2372645755095	35	0x43747ddf	244.49168395996094
24	16	decode	e539175e5b3c28c2e5c7182baf7379f8b17daa0139fc5ec752f893df9073deb8	481.191837876392	35	0x438cea65	281.8312072753906
24	17	decode	07d79fb38413acd7f77bd9931b667c9e334850b084a0f91917cfaf62d4a167ec	449.47999449709135	35	0x43691a62	233.10305786132812
25	0	prefill	e3d8268fc6c1cd6b8109bc76addaed44ea7ba3a98ea0db75ec4249eb5dedc0df	6499.828207745361	35	0x45c96725	6444.89306640625
25	1	prefill	e47d16caae4124149fdae2190713154d3139fa578383e29dd39054a27b3a038c	490.64180695745586	35	0x438b7074	278.8785400390625
25	2	prefill	f79e29e6b00faeb998586e7e8fd9514ef95a2268544ac52dabfd8dcfb344a8a3	454.1041244683414	35	0x435ec4e6	222.76913452148438
25	3	prefill	2a34c6145ba79bf29c8138d751b9f4234f889d0d4413a2e9ab1cd0ae0ab16e89	450.12537085429284	35	0x4367ecc4	231.92486572265625
25	4	prefill	61b64aaaf6d5936eec85f9038abf2f0c01705fb6703e88b37af96cacaf8f0e34	450.7914628676219	35	0x4362a898	226.6585693359375
25	5	prefill	805b4835e51b38bd27c401fa68bb955c2ed4e057d2165b0329eb0b8452f77717	453.1813945322552	35	0x434d21ac	205.13153076171875
25	6	prefill	5374bed0c6e9c4ff77d7d1a114fdda23952685651f7b3f5549ed07f191ac0430	439.0710707789216	35	0x433d6422	189.39114379882812
25	7	prefill	ec1f19378a83957cdf08bab593b1ca421d5ea363f7b170de9d6f974ec04346a4	450.6005532888518	13	0x4341473e	193.27828979492188
25	8	prefill	65f997597a9f6f25caca62e22481f17638c0986020aab99e3ff75b7916bc4a28	484.6383330417813	35	0x43978be1	303.0928039550781
25	9	prefill	bf54ba342a5933bea43b90528f2cbca5ad408f80471d6e3c0da0165e7e5f40c7	528.524085422766	35	0x43a4dd8b	329.7308044433594
25	10	decode	cff522a3b171deea6d6edd4f03becd80862ac959bb39f1de293656c126a2c2f0	553.2639595861729	35	0x43aae0b8	341.755615234375
25	11	decode	285ea4dfc80c73e6ff345f4bbb11465644084fcd1b8a74fb36a9af70ca6bdd31	528.0127094571244	35	0x439542be	298.52142333984375
25	12	decode	6f24a8c7dd0ba06ed62c370aae73cb65a12ccbab9c7502fdf9c16491ebcc3514	555.2491490306019	35	0x439478eb	296.9446716308594
25	13	decode	7b5c31c452b3b1f38fe1d97fecfe869cd00eac77609fc804da7111a5e13fa633	543.7855635129599	35	0x43938a0e	295.07855224609375
25	14	decode	8237b741591aa17c4e990b7daa3bbd6e95a23ec2af848f7e124552856256aa99	564.2550367914756	35	0x439ca6b7	313.3024597167969
25	15	decode	13ee5cfcabf95669fb9126d8f4d21e482b0dcb4c7b01f72e20b69c05ac6ac82b	542.5924337734936	35	0x439d14ae	314.16156005859375
25	16	decode	45e6e448bc814e664ec3777159b6426e84637d5d1ae74b7d0d19518fefb2f48b	578.6175915584847	35	0x43a77c1c	334.9696044921875
25	17	decode	3878686fb0621ce5540587f86cff87f7ee8c47cb67178ba632772d119190d1b1	544.2399714012056	35	0x438cd8b3	281.6929626464844
26	0	prefill	f63ace780633f52daf947530e51ddfb4059e2e36b11d30a0711df2b4896334a1	6203.0753090780645	35	0x45bfc5b1	6136.71142578125
26	1	prefill	3709ff0094ba6cc62cad1a684164d3e3b1ceeb4391500cb356138c92b5914435	520.1449883929398	35	0x4391116d	290.1361389160156
26	2	prefill	a1cc6bf8c704ef78a6dbb6193dd26db060a37105ca0b9e58007b3c4dc8f16470	466.5806625180548	35	0x435a3f9a	218.24844360351562
26	3	prefill	397fb611fbf55170844c2c238162cec11d819a1a82ea4c5694607203f5ac8ef2	477.04810993410666	35	0x436bae35	235.6804962158203
26	4	prefill	6c5a3b7a4dd6fb801aa22ec826569be001f2c2e11bae9e9d2d25261adb63dca6	461.22156215362145	35	0x435b6cd5	219.4251251220703
26	5	prefill	044a61144b4d53946f82edca38ba6c1cacb7f5d8048b74b29b35ff61866cb668	474.86692513831497	13	0x4359116a	217.06802368164062
26	6	prefill	ced11f7e01eee4d2f26f1fb5090dff25435c19aba502062fdec440c3691f0148	470.29606277527216	35	0x433ba7aa	187.65493774414062
26	7	prefill	16485cd35ef046936ad0273bb18a267b7290fade692f53efea5238df8f60b35a	476.7265427699741	13	0x434b3600	203.2109375
26	8	prefill	0e7aaab4d694cb0004397744093bb6a577dabdd162d3cf900efb7c2c884e8ded	537.8981447273353	35	0x43a7d755	335.6822814941406
26	9	prefill	473279c7232e7397806c1983a20c08b8c575e965c73529c3c3be1b838b4674ce	574.9290578312088	35	0x43add21d	347.6415100097656
26	10	decode	f753a4fb912155f9a1952026fc9b6978f6bc8bfd5b43a6d0b3c0c3486ff3be25	591.0938252331802	35	0x43b1b937	355.4469909667969
26	11	decode	223210999fabdb10009d10ef48ad4dce9f311b90ebbbfdc942dd8a12057ff847	628.8446097070336	35	0x43b30510	358.03955078125
26	12	decode	26419c5de82ffd91b196a65302cd47e9cba2a8a3c96a7b6762a7857d0511ba96	613.0977560947771	35	0x43a3317b	326.3865661621094
26	13	decode	a3823e09a60d590e434699fd9ee60661e0f1070c719df9375e367c169ef55b9a	623.8455743624968	35	0x43a7f0b7	335.8805847167969
26	14	decode	e57339bbcf88b303fedfc8d2be6d2d5ac3767de1a6668fd6fe38b2c0797972cb	627.9472766401831	35	0x43af7d00	350.9765625
26	15	decode	a57e66615cdda2ac691c25f56eff1b6ae32e27df5dd588b8da2000f05931e7fb	604.1354151064339	35	0x43af19cd	350.2015686035156
26	16	decode	2e38df74031887e8ed28201cb22b3ed420bb87d114074b94b30e3b5146d84dde	644.9674897313668	35	0x43b4c264	361.5186767578125
26	17	decode	cb30463a7afbbb1aee8d212fba2638a811ecca112f546a8e21d9094f4952d34d	646.0158109834131	35	0x43ab1a0b	342.2034606933594
27	0	prefill	159f31c99b7708c667cf0b6396e88f44d86b8a505c482d234a333ed784e583ac	654.4418257525456	35	0x43e31260	454.1435546875
27	1	prefill	bac099efc99ff6fb1e1ff86db12de37fabfe7c59b51eaeaca5e867f38b2c6f55	525.3369801936188	35	0x436f653e	239.39547729492188
27	2	prefill	a666869709e94a47315424b625458359e1e42a3fa5eaf498fd2c05aaaf2a74ab	478.81986519429273	13	0x4335a33a	181.63760375976562
27	3	prefill	9d172efcfadebb4af3b20bafff90b95712b71cb10ca8a6d6801f53d3df2c285f	519.307382944524	35	0x434e4660	206.27490234375
27	4	prefill	3186e795b0add93ce3e7fb426b59f21506213faebfd9113902f93c841c227ef6	502.685180356425	35	0x4345e419	197.89100646972656
27	5	prefill	69e6629122540d77c202fa4e2d4ff190c7dbc9c9fd1cf20cb874a912935c2714	554.403551284877	13	0x436c5895	236.3460235595703
27	6	prefill	a9d170dfe194f92dd901351dbe7f185ca3417d29370c27e3032d939c21e43456	543.1397036653012	13	0x433a1fb8	186.1239013671875
27	7	prefill	dde619efd865a32926c3bb346b8c1bb946ae4ab7cb9190f46a334d2f4fa0010f	514.6451982241435	13	0x432d4ff3	173.3123016357422
27	8	prefill	bfffe42af4bbda41f2e06023d339e0b769c8dc82e3f40d6fc0e7b5514c125260	539.8738900807524	35	0x438ed4f9	285.6638488769531
27	9	prefill	9cf7bfcd748b857508bdc4d914acacc2e402c54904f016412600a4f08952313b	619.0102729499366	35	0x43988831	305.0639953613281
27	10	decode	7c8b349c80c80dbe71abc9943a99230c4755ed06596414ece8b0925a0fc6b4bf	623.0824025530158	35	0x4393b7c2	295.43560791015625
27	11	decode	a6572f9a0fce25cbb0ac9722056abbee5f5feaadcc8438fc734ef16613ab0e39	664.9685157370415	35	0x439a0d27	308.1027526855469
27	12	decode	15e2a119fb0d6b0917e61044e38f772793fcb69511de3c904399f0501019fa57	665.1031187991567	35	0x439139ee	290.45257568359375
27	13	decode	d580b3c32490f92f8ef942cb1612acfad34a00ee53d98283ee37392f7a3b712e	685.0010408191204	35	0x43947de0	296.9833984375
27	14	decode	534f936b3a2ba02697324f8a41f97544ecd7bc5704d520a02174f20a6afb82f8	633.7666840204661	13	0x438c82a5	281.0206604003906
27	15	decode	e2762347b25b7ae43d25adc1a90490851751711c464ffdbe97b1ce71d628a956	623.9321284033153	35	0x438f63ae	286.77874755859375
27	16	decode	b10f528612e641c0f55e48ae9abd0da5d5464c6b9f9a8ad2aea9e35e9cdc762f	778.4576115132139	35	0x43b807b5	368.0602111816406
27	17	decode	348619b48aada1abbb1a5eaf0c6a9b98b448059e8cf56076da1f6657d734e5b3	716.2057157455206	13	0x439cfbe1	313.9678039550781
