sample_index	series_key	observation_index	duration_ns
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	3	6119125
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	4	6110292
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	5	6116916
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	6	6114500
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	7	6121292
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	8	6134916
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	9	6121084
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	10	6124791
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	11	6114334
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	12	6115625
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	13	6129250
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	14	6113042
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	15	6123917
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	16	6113916
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	17	6121667
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	18	6113084
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	19	6105833
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	20	6137125
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	21	6120417
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	22	6105916
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	23	6120000
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	24	6105000
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	25	6125042
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	26	6127292
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	27	6101250
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	28	6117666
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	29	6123000
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	30	6112417
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	31	6115542
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	32	6118625
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	33	6115916
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	34	6119708
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	35	6115125
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	36	6120000
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	37	6106666
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	38	6132292
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	39	6127125
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	40	6117041
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	41	6119625
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	42	6109709
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	43	6112042
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	44	6121458
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	45	6106542
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	46	6114125
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	47	6117834
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	48	6111042
7	7:request-add-four-groups:targets=2:providers=1:kind=propose:program=add-chain	49	6106583
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	0	31639792
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	1	31675375
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	2	31616333
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	3	31597041
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	4	31547000
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	5	31543833
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	6	31555792
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	7	31552541
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	8	31539833
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	9	31591458
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	10	31564333
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	11	31578167
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	12	31558666
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	13	31575167
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	14	31528917
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	15	31573917
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	16	31557625
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	17	31544333
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	18	31540500
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	19	31543583
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	20	31532666
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	21	31547042
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	22	31670166
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	23	31568834
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	24	31528709
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	25	31720792
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	26	31553166
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	27	31570542
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	28	31552792
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	29	31522334
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	30	31522000
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	31	31543625
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	32	31548291
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	33	31527875
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	34	31564542
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	35	31567459
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	36	31541792
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	37	31509083
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	38	31519167
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	39	31543125
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	40	31520292
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	41	31538292
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	42	31513125
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	43	31522542
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	44	31518333
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	45	31546791
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	46	31567583
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	47	31536959
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	48	31544875
8	8:request-five-governed:targets=8:providers=0:kind=empty:program=five-op	49	31508458
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	0	54177792
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	1	54218292
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	2	54219375
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	3	54158542
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	4	54183916
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	5	54187167
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	6	54174875
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	7	54219042
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	8	54215250
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	9	54161667
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	10	54193959
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	11	54375208
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	12	54385500
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	13	54322166
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	14	55783459
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	15	61352459
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	16	57051208
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	17	57400083
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	18	57078167
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	19	55379250
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	20	54624500
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	21	54421792
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	22	54396375
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	23	54405291
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	24	54443833
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	25	55800125
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	26	54529167
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	27	54366875
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	28	54378792
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	29	54393625
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	30	54646208
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	31	54659709
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	32	54455959
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	33	54376333
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	34	54320666
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	35	54347750
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	36	54343917
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	37	54370542
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	38	54379250
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	39	54448750
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	40	54347167
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	41	54325000
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	42	54345959
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	43	54437584
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	44	54346833
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	45	54299334
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	46	54332167
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	47	54330791
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	48	54339792
9	9:request-five-specialist:targets=8:providers=1:kind=propose:program=five-op	49	54411084
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	0	35075083
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	1	35054625
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	2	35077000
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	3	35055833
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	4	35069042
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	5	35077542
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	6	35074750
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	7	35043750
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	8	35046084
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	9	35075000
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	10	35058958
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	11	35064458
10	10:request-add-four-groups:targets=8:providers=1:kind=propose:program=add-chain	12	35075917
